ESREjdNr;Bygning_id;BYG_BOLIG_ARL_SAML;BYG_ARL_SAML;BYG_ANVEND_KODE;OPFOERELSE_AAR;ERHV_ARL_SAML;OMBYG_AAR;HeatSupply;ZipCode;LabelStatusCode;PropertyNumber;Wgs84Latitude;ValidFrom;SchemaVersion;ValidTo;EnergyLabelTypeUsage;SubmitterConsultantName;SubmitterCompanyIdentifier;LabelStatus;BuildingNumber;HasPdf;DEMOLink;MunicipalityNumber;EnergyLabelClassification;CityName;EntityIdentifier;Wgs84Longitude;HasXML;IsMixedUsage;SubmitterCompanyName;EnergyLabelSerialIdentifier;HouseNumber;IsHidden;StreetName;EnergyLabelTypeBasedOn;BBRUseCode;YearOfConstruction
108420;4f74b4a5-3bc4-44a4-9aae-33bf516b1894;228;230;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
185697;4f773591-0873-4bda-ba24-1d8e08395a25;0;4001;320;2009;4001;0;DistrictHeat;2630;1;185697;55.657247495319;2015-06-25;1.0.17;2025-06-25;NonResidental;Michael Spove;600018;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311121287;169;B;Taastrup;311121287;12.2951519018921;True;False;B.K. Consult aps;311121287;323A;False;Roskildevej ;CalculatedConsumption;320;2009
166315;4fcdee59-118b-475d-98cb-b4e60eaa0eb4;0;18;140;0;0;0;DistrictHeat;2630;1;166315;55.6512655749056;2017-10-12;1.0.18;2027-10-12;MultiFamily;Jonas Bondegaard;600001;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311278174;169;C;Taastrup;311278174;12.2721019446919;True;False;OBH Ingeniørservice A/S;311278174;1;False;Leen A;CalculatedConsumption;140;1972
108455;4fee223f-aa4a-4e56-9903-adc3b9f2e1cf;167;98;120;1981;0;0;NaturalGas;2640;1;108455;55.6516638208927;2015-04-20;1.0.17;2025-04-20;SingleFamily;Bjarne Jensen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Jernalderen%2019,%202640%20Hedehusene%20(311112275);169;C;Hedehusene;311112275;12.1804373652894;True;False;Energi- og Bygningsrådgivning A/S;311112275;19;False;Jernalderen;CalculatedConsumption;120;1981
125384;4feff97c-3055-4f59-b328-ac939442d729;0;924;290;1967;924;0;NaturalGas;2630;1;125384;55.6712379851355;2013-02-21;1.0.16;2023-02-21;SingleFamily;Peter Johansen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hyldevangen%204,%202630%20Taastrup%20(310026254);169;D;Taastrup;310026254;12.2739770634874;True;False;OBH Ingeniørservice A/S;310026254;4;False;Hyldevangen;CalculatedConsumption;120;1967
185652;4ff9cc9c-7aff-409e-98af-94e19476de47;130;130;130;2010;0;0;;2630;1;185652;;2019-09-24;1.0.20;2029-09-24;SingleFamily;Karen Coulthard - factum2 as - 4177 0319;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hostavej%2010,%202630%20Taastrup%20(311400000);169;B;Taastrup;311400000;;True;False;Factum2 A/S;311400000;10;False;Hostavej;BBRInformation;130;2010
157510;50324c27-e168-4f42-9f6e-e54460b01cb7;380;209;130;1988;0;0;DistrictHeat;2640;1;157510;55.6426065049921;2019-07-02;1.0.19;2029-07-02;SingleFamily;Ane Andersen;600054;VALID;1, 2, 3, 4, 5, 6, 7, 8;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenm%C3%B8llen%202,%202640%20Hedehusene%20(311385978);169;B;Hedehusene;311385978;12.1995892924228;True;False;EKJ Rådgivende Ingeniør A/S;311385978;2;False;Stenmøllen;CalculatedConsumption;130;1988
173435;503aef6e-930a-41fc-be56-3fa1d3063874;0;2957;321;2003;2957;0;NaturalGas;2630;1;173435;55.6555959505411;2015-12-04;1.0.17;2025-12-04;NonResidental;Lars Mortensen;600113;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311148805;169;B;Taastrup;311148805;12.2880159770273;True;False;Wessberg A/S;311148805;28;False;Taastrupgårdsvej ;CalculatedConsumption;320;1996
153256;5092088e-d054-4d7f-b1d5-736b6b399dbc;1082;1082;140;1981;0;0;DistrictHeat;2640;1;153256;55.6495857958977;2014-11-28;1.0.17;2024-11-28;NonResidental;Mads Madsen;600171;VALID;18;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311085704;169;D;Hedehusene;311085704;12.2176960532543;True;False;Rambøll Danmark A/S (Aalborg);311085704;160;False;Charlotteager;CalculatedConsumption;320;1981
185862;50ad0389-00ab-44bd-84c5-b1f795e79f86;0;2526;321;2012;2526;0;DistrictHeat;2630;1;185862;55.6359860875147;2012-11-08;1.0.16;2022-11-08;NonResidental;Kurt Lynge Christensen;600169;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/310012421;169;A2010;Taastrup;310012421;12.260448083015;True;False;Dansk Bygningsrådgivning;310012421;8;False;Højager;CalculatedConsumption;320;2012
159793;50d00667-ce6a-4f7a-89bb-5a644791141d;133;133;120;1987;0;0;DistrictHeat;2640;3;159793;55.6506591098067;2009-03-05;1.0.15;2019-03-05;SingleFamily;Sten Johansen;600164;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Topager%2034,%202640%20Hedehusene%20(100113073);169;D;Hedehusene;100113073;12.2199624539276;True;False;Energi- og Bygningsrådgivning A/S;100113073;34;False;Topager;CalculatedConsumption;120;1987
186268;50d50d34-d32e-4db3-a8e6-98c166a907d0;1568;1658;140;2019;0;0;DistrictHeat;2630;1;186268;55.6441359059125;2019-04-02;1.0.19;2029-04-02;MultiFamily;Martin Dahl Thomsen;600535;VALID;12;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311368490;169;A2020;Taastrup;311368490;12.2697422715394;True;False;Topdahl Energirådgivere ApS;311368490;90;False;Høje Taastrup Boulevard;CalculatedConsumption;140;2019
166498;50f1df3a-e23f-48ac-bcfa-5cc0edf9ca02;102;102;120;1995;0;0;DistrictHeat;2630;1;166498;55.6580248443119;2010-07-16;1.0.15;2020-07-16;SingleFamily;Marie-Louise Johansen;500174;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lykkens%20Gave%2026,%202630%20Taastrup%20(100169313);169;C;Taastrup;100169313;12.3133472240461;True;False;Marie Louise Johansen;100169313;26;False;Lykkens Gave;CalculatedConsumption;120;1995
180134;511fa859-dbd4-44e3-8cbe-c76f116537eb;100;100;131;2016;0;0;DistrictHeat;2630;1;180134;55.6424280516432;2016-03-10;1.0.18;2026-03-10;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lindehaven%2093,%202630%20Taastrup%20(311163736);169;A2015;Taastrup;311163736;12.2885490656173;True;False;e-consult ApS;311163736;93;False;Lindehaven;CalculatedConsumption;130;2016
154082;51759841-49d0-4a7f-ab2b-409fd1b8d1da;2860;2860;140;1980;0;0;DistrictHeat;2630;1;154082;55.6550065422447;2016-08-31;1.0.18;2026-08-31;MultiFamily;Christian Strarup;600045;VALID;1, 2, 3, 4, 5;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311197827;169;C;Taastrup;311197827;12.2771212831278;True;False;Topdahl ApS;311197827;20;False;Sylen;CalculatedConsumption;140;1980
185677;517a47af-6335-405f-afea-acc91faa2a13;112;139;130;2011;0;0;NaturalGas;2630;1;185677;55.6787268620777;2011-03-15;1.0.15;2021-03-15;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solbakkevej%2014,%202630%20Taastrup%20(100211445);169;B;Taastrup;100211445;12.2601553981657;True;False;e-consult ApS;100211445;14;False;Solbakkevej;CalculatedConsumption;130;2011
181853;51a0c96c-da07-4d76-abe2-bf69620f7d21;190;190;120;2017;0;0;NaturalGas;2630;1;181853;55.6505094216567;2017-03-01;1.0.18;2027-03-01;SingleFamily;Jens Kau;600398;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bygaden%2066,%202630%20Taastrup%20(311231529);169;A2010;Taastrup;311231529;12.2528791125509;True;False;BF Byggeservice ApS;311231529;66;False;Bygaden;CalculatedConsumption;120;2016
185406;51d5e749-62e6-48fc-a6a1-7cc37662a235;66;70;130;1987;0;0;DistrictHeat;2630;1;185406;55.6403735685298;2013-09-25;1.0.16;2023-09-25;SingleFamily;Martin Prip Kruse, factum2 hillerød, mobil 6019 7107;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2089,%202630%20Taastrup%20(311018912);169;B;Taastrup;311018912;12.2783144830247;True;False;factum2 hillerød;311018912;89;False;Olivenlunden;CalculatedConsumption;130;1987
129703;51d88e9f-ec53-429c-a2e3-2a2cda0a5959;258;156;110;1914;0;0;WoodPellets;2630;1;129703;55.6794628124043;2018-12-11;1.0.19;2028-12-11;SingleFamily;Søren Bornak;600440;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Snubbekorsvej%209,%202630%20Taastrup%20(311351054);169;D;Taastrup;311351054;12.3182003577393;True;False;Bornak Arkitekter;311351054;9;False;Snubbekorsvej;CalculatedConsumption;110;1914
185396;51f32b4a-29dd-4294-bff2-3f0e55de5e87;66;70;130;1987;0;0;DistrictHeat;2630;3;185396;55.64072785538;2007-07-11;1.0.15;2014-07-11;SingleFamily;Anders Dahl Mogensen;500784;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2069,%202630%20Taastrup%20(100037875);169;B2;Taastrup;100037875;12.2791866064761;True;False;Energi- & Ingeniørgruppen A/S;100037875;69;False;Olivenlunden;CalculatedConsumption;130;1987
185616;5214aba2-9561-4be4-bfeb-6fe3f6634f83;149;195;120;2013;0;0;Electricity;2640;1;185616;55.6143012299707;2013-02-20;1.0.16;2023-02-20;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Magleh%C3%B8jtoften%2010,%202640%20Hedehusene%20(310026060);169;A2010;Hedehusene;310026060;12.1865910493439;True;False;e-consult ApS;310026060;10;False;Maglehøjtoften;CalculatedConsumption;120;2013
126925;5224361d-5fd1-4687-afe7-4cafe745c9f1;158;90;120;1960;0;1983;FuelGasOil;2630;1;126925;55.6801989939009;2014-05-19;1.0.17;2024-05-19;SingleFamily;Michael Holm;600256;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Landsbygaden%2014,%202630%20Taastrup%20(311054864);169;E;Taastrup;311054864;12.2578752255204;True;False;CALCON Tegnestue & Byggevirksomhed ApS;311054864;14;False;Landsbygaden;CalculatedConsumption;120;1960
186259;52690323-0027-4f7a-a2a9-d985cca34edd;111;111;131;2018;0;0;DistrictHeat;2640;1;186259;55.6437469426272;2018-07-23;1.0.19;2028-07-23;SingleFamily;Martin Dahl Thomsen;600045;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kongelysvej%2029,%202640%20Hedehusene%20(311327502);169;A2015;Hedehusene;311327502;12.2030843282006;True;False;Topdahl ApS;311327502;29;False;Kongelysvej;CalculatedConsumption;130;2018
157944;52697bb8-7410-48f0-82ce-abba8f43597d;0;9687;321;1987;9509;1994;DistrictHeat;2630;1;157944;55.6476084740519;2011-10-17;1.0.15;2021-10-17;NonResidental;Lene Messell;600363;VALID;2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200053950;169;C;Taastrup;200053950;12.2777429446806;True;False;Kuben Management A/S;200053950;2;False;Telegade;CalculatedConsumption;320;1985
178860;527dffc4-b4e2-4784-b6dc-323eeec78773;313;389;130;2005;0;0;DistrictHeat;2630;1;178860;55.6489920868109;2014-05-07;1.0.17;2024-05-07;SingleFamily;Rune Andersen;600410;VALID;3;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Fr%C3%B8v%C3%A6nget%202,%202630%20Taastrup%20(311052716);169;B;Taastrup;311052716;12.2517833344534;True;False;Consult-88 ApS;311052716;2;False;Frøvænget;CalculatedConsumption;130;2005
108129;529e76db-08a3-4da0-a0ed-d2a96d37ccf8;115;58;130;1973;0;0;DistrictHeat;2630;1;108129;;2020-01-07;1.0.20;2030-01-07;SingleFamily;Tommy Horst Grenander;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8jg%C3%A5rdstoften%20318,%202630%20Taastrup%20(311416065);169;C;Taastrup;311416065;;True;False;Botjek A/S;311416065;318;False;Højgårdstoften;CalculatedConsumption;130;1973
183686;52f8875e-536c-4698-baaa-fcf959d5dc83;119;119;120;2006;0;0;DistrictHeat;2630;1;183686;55.6516894327116;2017-05-23;1.0.18;2027-05-23;SingleFamily;Niels Bertel Hansen;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Salvievej%2014,%202630%20Taastrup%20(311249392);169;A2010;Taastrup;311249392;12.250083130562;True;False;Energihuset Danmark ApS;311249392;14;False;Salvievej;CalculatedConsumption;120;2006
178054;532966b5-34da-424d-9e47-a73c04727bb5;0;90;329;2001;90;0;DistrictHeat;2630;3;178054;55.6391892377612;2009-04-20;1.0.15;2019-04-20;NonResidental;Martin Dahl Thomsen;500995;EXPIRED;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200012651;169;C;Taastrup;200012651;12.2573127447142;True;False;Topdahl ApS ;200012651;1;False;Bredebjergvej;CalculatedConsumption;320;2001
125309;53445cf8-98d2-4cb2-b600-9c5c13971773;135;95;120;1890;0;1991;FuelGasOil;2630;1;125309;55.701954202256;2017-10-05;1.0.18;2027-10-05;SingleFamily;Henrik Bisp;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hovmarksstien%204,%202630%20Taastrup%20(311276933);169;D;Taastrup;311276933;12.2559292302163;True;False;OBH Ingeniørservice A/S;311276933;4;False;Hovmarksstien;CalculatedConsumption;120;1890
167850;5365519d-23e3-45c2-96f7-85b32e3d1c93;0;75;590;1991;75;0;NaturalGas;2640;1;167850;55.6458621187384;2012-11-09;1.0.16;2022-11-09;MultiFamily;Lars Mortensen;600113;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/310012641;169;D;Hedehusene;310012641;12.1961030601047;True;False;Wessberg A/S;310012641;2;False;Teglstenen;CalculatedConsumption;140;1991
174431;53917676-a328-4a4d-9183-a71836600fd7;174;174;120;2013;0;0;NaturalGas;2630;1;174431;55.6804385049902;2014-11-01;1.0.17;2024-11-01;SingleFamily;Steen Bøje Andersen;600340;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/K%C3%A6rengen%204,%202630%20Taastrup%20(311081323);169;B;Taastrup;311081323;12.2613799527995;True;False;Rådgivende Ingenørfirma Rævdal ApS;311081323;4;False;Kærengen;CalculatedConsumption;120;2013
158444;53d556ea-ce21-490f-ad9f-eee1e44ad51e;1782;1782;140;2007;0;0;DistrictHeat;2630;1;158444;55.6468241920688;2012-05-16;1.0.15;2022-05-16;MultiFamily;Søren Pedersen ;600161;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200059592;169;B;Taastrup;200059592;12.2700777717742;True;False;EnergiFocus ApS;200059592;86;False;Høje Taastrup Boulev;CalculatedConsumption;140;2006
183791;53e47739-1534-4788-9793-e91c632cfd96;111;111;120;2006;0;0;DistrictHeat;2630;1;183791;55.6521714672441;2011-08-22;1.0.15;2021-08-22;SingleFamily;finn risum;600274;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Salvievej%203,%202630%20Taastrup%20(100238250);169;B;Taastrup;100238250;12.2515700709723;True;False;Ejby Arkitektkontor;100238250;3;False;Salvievej;CalculatedConsumption;120;2006
170576;53f98f58-d245-4f9d-a9b4-03cbf5de6935;265;274;130;1992;0;0;DistrictHeat;2630;1;170576;55.6353423760099;2017-11-24;1.0.18;2027-11-24;SingleFamily;René Engmann;600001;VALID;8, 9, 10, 11, 12, 13, 14, 15;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/R%C3%B8nnehegnet%202,%202630%20Taastrup%20(311285649);169;C;Taastrup;311285649;12.2707733778987;True;False;OBH Ingeniørservice A/S;311285649;2;False;Rønnehegnet;CalculatedConsumption;130;1992
128758;541d8175-0607-4e87-b8b6-65463c34d6f0;169;96;120;1986;0;0;Electricity;2630;1;128758;55.6811656646303;2011-01-12;1.0.15;2021-01-12;SingleFamily;Jesper Holm;500098;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ole%20R%C3%B8mers%20Vej%2063,%202630%20Taastrup%20(100201416);169;C;Taastrup;100201416;12.3090833486147;True;False;i/s arkitekt-tegnestuen;100201416;63;False;Ole Rømers Vej;CalculatedConsumption;120;1986
138818;542bb1da-c434-4993-bcb8-18d046be6e92;97;83;120;1956;0;0;DistrictHeat;2630;1;138818;55.6606112752403;2011-03-11;1.0.15;2021-03-11;SingleFamily;Jesper Holm;500098;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8rsk%C3%A6tten%201,%202630%20Taastrup%20(100210832);169;E;Taastrup;100210832;12.3091285618661;True;False;i/s arkitekt-tegnestuen;100210832;1;False;Hørskætten;CalculatedConsumption;120;1956
160368;546a938f-0f72-474e-9372-07802c07e05d;248;248;130;1986;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
176647;547254f2-ab93-4494-8a17-2f45416edeae;107;62;130;1999;0;0;Electricity;2640;1;176647;55.6259895252096;2017-04-25;1.0.18;2027-04-25;SingleFamily;John S. Kristensen;600402;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Nordtoften%204C,%202640%20Hedehusene%20(311242942);169;E;Hedehusene;311242942;12.191751043353;True;False;Boligeftersyn P/S;311242942;4C;False;Nordtoften;CalculatedConsumption;130;1999
154082;549ff215-eff0-4240-94e6-f58b7e13bb4f;3424;3424;140;1980;0;0;DistrictHeat;2630;1;154082;55.6550065422447;2016-08-31;1.0.18;2026-08-31;MultiFamily;Christian Strarup;600045;VALID;1, 2, 3, 4, 5;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311197827;169;C;Taastrup;311197827;12.2771212831278;True;False;Topdahl ApS;311197827;20;False;Sylen;CalculatedConsumption;140;1980
108420;54bd1f7e-39da-4ce3-b5f4-f126afd025f1;228;230;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
186268;54c1e775-c35a-455b-99c5-0f472cbc19a9;490;505;140;0;0;0;DistrictHeat;2630;1;186268;55.6441359059125;2019-04-02;1.0.19;2029-04-02;MultiFamily;Martin Dahl Thomsen;600535;VALID;12;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311368490;169;A2020;Taastrup;311368490;12.2697422715394;True;False;Topdahl Energirådgivere ApS;311368490;90;False;Høje Taastrup Boulevard;CalculatedConsumption;140;2019
120250;54cf32b6-3053-41e1-a8ba-3abd04b313c2;4170;4155;140;1975;0;0;DistrictHeat;2630;1;120250;55.6437594404061;2015-11-04;1.0.17;2025-11-04;MultiFamily;Jacob Wibroe;600109;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311143541;169;E;Taastrup;311143541;12.292205898756;True;False;Danakon a/s;311143541;53;False;Taastrup Vænge;CalculatedConsumption;140;1973
156123;54cf9df4-0b0e-4289-a45f-926ea1377c12;1011;983;140;1981;0;0;DistrictHeat;2640;1;156123;55.6493499168935;2014-12-16;1.0.17;2024-12-16;MultiFamily;Mads Madsen;600171;VALID;1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311088174;169;C;Hedehusene;311088174;12.2194892297819;True;False;Rambøll Danmark A/S (Aalborg);311088174;162;False;Charlotteager;CalculatedConsumption;140;1981
127379;54de69bd-9cc4-401c-9627-4ffc1df43013;63;41;130;1577;0;1977;Electricity;2630;1;127379;55.6814861225899;2015-03-09;1.0.17;2025-03-09;SingleFamily;Allan Danielsen;600353;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Landsbygaden%2044,%202630%20Taastrup%20(311099528);169;G;Taastrup;311099528;12.2544337862193;True;False;Kelstrupgaard VVS & Ingeniør forretning ApS;311099528;44;False;Landsbygaden;CalculatedConsumption;130;1577
170576;54e51981-a5e7-4b96-b800-c1d0cb06c1fc;406;418;130;1992;0;0;DistrictHeat;2630;1;170576;55.6353423760099;2017-11-24;1.0.18;2027-11-24;SingleFamily;René Engmann;600001;VALID;8, 9, 10, 11, 12, 13, 14, 15;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/R%C3%B8nnehegnet%202,%202630%20Taastrup%20(311285649);169;C;Taastrup;311285649;12.2707733778987;True;False;OBH Ingeniørservice A/S;311285649;2;False;Rønnehegnet;CalculatedConsumption;130;1992
101434;54ed78ee-a19f-4e1f-8a51-a3bdf93c834f;536;536;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
185686;55018cc0-ba75-42d0-8ea6-67831e333323;112;140;130;2011;0;0;NaturalGas;2630;1;185686;55.678339630431;2011-02-09;1.0.15;2021-02-09;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solbakkevej%2027,%202630%20Taastrup%20(100205649);169;B;Taastrup;100205649;12.2595026109712;True;False;e-consult ApS;100205649;27;False;Solbakkevej;CalculatedConsumption;130;2011
109893;550193b1-4a38-4d38-a28e-51a9b57a8b90;157;157;120;1976;0;0;NaturalGas;2640;1;109893;55.6459121591813;2018-08-27;1.0.19;2028-08-27;SingleFamily;Ulf Chabert;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/M%C3%B8lleager%2054,%202640%20Hedehusene%20(311332710);169;C;Hedehusene;311332710;12.2244055993071;True;False;OBH Ingeniørservice A/S;311332710;54;False;Mølleager;CalculatedConsumption;120;1976
124922;5504c800-ff80-4811-86c3-2884d2e6c068;269;362;190;1913;223;2017;FuelGasOil;2630;1;124922;55.6851571036913;2014-05-07;1.0.17;2024-05-07;NonResidental;Olav Grønn Hansen;600370;VALID;2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311052646;169;D;Taastrup;311052646;12.2692050142689;True;False;Energihuset;311052646;2;False;Enghavegårdsvej;CalculatedConsumption;320;1913
125228;55073a0d-39a0-4282-b912-3a5a89727866;248;184;110;1923;0;1969;FuelGasOil;2630;1;125228;55.6998439777465;2018-06-13;1.0.18;2028-06-13;SingleFamily;Lars Bo Christensen;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Holmemarksvej%206,%202630%20Taastrup%20(311320437);169;C;Taastrup;311320437;12.2767683666237;True;False;factum2 as;311320437;6;False;Holmemarksvej;CalculatedConsumption;110;1923
152152;551ea5cb-5b2d-42ea-92a9-0082e1b00403;116;116;130;1978;0;0;DistrictHeat;2630;1;152152;55.6529781709938;2014-07-23;1.0.17;2024-07-23;SingleFamily;Jørgen Vingaard;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%20116,%202630%20Taastrup%20(311065734);169;C;Taastrup;311065734;12.268905659078;True;False;Energi- og Bygningsrådgivning A/S;311065734;116;False;Hallandsparken;CalculatedConsumption;130;1978
184097;55207dd7-1e51-49e6-aeb0-77a14124608b;148;148;120;2007;0;0;DistrictHeat;2630;1;184097;55.6497282879517;2015-09-04;1.0.17;2025-09-04;SingleFamily;Henrik Bisp;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lavendelvej%2063,%202630%20Taastrup%20(311132850);169;C;Taastrup;311132850;12.2501272271246;True;False;OBH Ingeniørservice A/S;311132850;63;False;Lavendelvej;CalculatedConsumption;120;2007
185384;5534b593-b132-490e-925a-42b8600ea8d4;80;85;130;1987;0;0;DistrictHeat;2630;1;185384;55.6407899774878;2016-04-04;1.0.18;2026-04-04;SingleFamily;Søren Funch Jensen ;600408;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2045,%202630%20Taastrup%20(311168313);169;B;Taastrup;311168313;12.2778724066894;True;False;Botjek Support Center;311168313;45;False;Olivenlunden;CalculatedConsumption;130;1987
186535;5534d895-b12f-45b5-9a18-fb99a8fbd580;108;108;132;2020;0;0;DistrictHeat;2630;1;186535;;2020-02-13;1.0.20;2030-02-13;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Musholmvej%2016,%202630%20Taastrup%20(311422581);169;A2015;Taastrup;311422581;;True;False;Sandager Bygge- & Energirådgivning ApS;311422581;16;False;Musholmvej;CalculatedConsumption;131;2020
